,nsample,pid,coretype,expid,event,pmc0,pmc1,pmc2,pmc3,pmc4,pmc5,pmc6,pmc7
228,457,2342,0,0,tick,2018534660,1993779834,1994241750,2018534660,467426961,2056608253.0,1984707742.0,0.0
229,459,2342,0,0,tick,2039417963,1994601195,1993009800,2039417963,473385375,2369248109.0,2006733076.0,0.0
230,461,2342,0,0,tick,2180454330,1991784956,1996814430,2180454330,502121876,2046834014.0,1996866438.0,0.0
231,463,2342,0,0,tick,1969737802,1983901744,1982220198,1969737802,458810665,2149474808.0,2000794694.0,0.0
232,465,2342,0,0,tick,2011980148,1998939544,1999120572,2011980148,467562152,2240019196.0,2006614940.0,0.0
233,467,2342,0,0,tick,1900131381,1985470128,1985614206,1900131381,445031299,2066843779.0,2003677956.0,0.0
234,469,2342,0,0,tick,2077894752,1987648259,1987627434,2077894752,478314021,2132062354.0,1987232821.0,0.0
235,471,2342,0,0,tick,1905306972,2002058531,1999983204,1905306972,446921685,1862388778.0,1987376649.0,0.0
236,473,2342,0,0,tick,2031818023,2001883037,2000347074,2031818023,470915598,1928663999.0,1991111024.0,0.0
237,475,2342,0,0,tick,2248754663,1986205957,1991732946,2248754663,513244347,2144921783.0,1995206060.0,0.0
238,477,2342,0,0,tick,2113254071,1988201687,1987089156,2113254071,484958209,2113525637.0,2000807647.0,0.0
239,479,2342,0,0,tick,1981637932,1979793628,1982381388,1981637932,461833956,2008115161.0,2005487888.0,0.0
240,481,2342,0,0,tick,2315585291,2007182142,2006211348,2315585291,523959669,2166209112.0,2002785439.0,0.0
241,483,2342,0,0,tick,2140593931,2003318472,2003317026,2140593931,492783106,2250308639.0,2006557356.0,0.0
242,485,2342,0,0,tick,1856547972,2001699796,1999516038,1856547972,438056436,2088545474.0,1990401088.0,0.0
243,487,2342,0,0,tick,2058335685,2000918218,1999383522,2058335685,476001470,2105523414.0,2001925565.0,0.0
244,489,2342,0,0,tick,2052116454,1996154944,1996382070,2052116454,480014167,2059855240.0,1983970358.0,0.0
245,491,2342,0,0,tick,2103598045,2003537713,2002281522,2103598045,484206473,2095656744.0,2003438559.0,0.0
246,493,2342,0,0,tick,1976198229,1981230468,1980086694,1976198229,461208873,2019953700.0,2001086483.0,0.0
247,495,2342,0,0,tick,2026968717,1997205082,1999268490,2026968717,470754369,2081315877.0,1988930117.0,0.0
248,497,2342,0,0,tick,2069891380,1996653264,2001115866,2069891380,476964991,2021755739.0,1987033199.0,0.0
249,499,2342,0,0,tick,2034092434,1996553294,1995030846,2034092434,470587043,1853237072.0,1995097649.0,0.0
250,501,2342,0,0,tick,1905080770,1992557581,1991969742,1905080770,449843526,2003833916.0,2004064625.0,0.0
251,503,2342,0,0,tick,2054063032,1987953682,1986568278,2054063032,476074638,2076306692.0,2000983368.0,0.0
252,505,2342,0,0,tick,2185800728,2002569523,2001492252,2185800728,500377301,2185996028.0,2004847180.0,0.0
253,507,2342,0,0,tick,1988658855,1985037749,1985282112,1988658855,464382811,1971151883.0,2003534683.0,0.0
254,509,2342,0,0,tick,1967146203,2004647655,2003210784,1967146203,460204760,2079131273.0,1990614109.0,0.0
255,511,2342,0,0,tick,2293612704,2006538499,2005536852,2293612704,521300091,1852422326.0,1988349691.0,0.0
256,513,2342,0,0,tick,2072102692,1989278927,1988036682,2072102692,479263380,1910890423.0,1994114512.0,0.0
257,515,2342,0,0,tick,2117851135,1999884739,1999286586,2117851135,486082008,2103010601.0,1985785186.0,0.0
258,517,2342,0,0,tick,2012663894,1994880156,1994054838,2012663894,469448317,2117484436.0,1995439710.0,0.0
259,519,2342,0,0,tick,2292704324,1997211998,1997937870,2292704324,519639298,1905047640.0,2005072863.0,0.0
260,521,2342,0,0,tick,2585081422,1990165946,1991957556,2585081422,573606559,2173005209.0,1989044942.0,0.0
261,523,2342,0,0,tick,1920843531,1990829024,1990751496,1920843531,450509149,2163362721.0,1993131412.0,0.0
262,525,2342,0,0,tick,2245127240,2001781426,2002684482,2245127240,512899431,1997805873.0,2005543039.0,0.0
263,527,2342,0,0,tick,2094452477,1996936815,1995892662,2094452477,482048578,1981162158.0,2005297556.0,0.0
264,529,2342,0,0,tick,2330278385,2006537345,2005799586,2330278385,527686545,1892490316.0,1986580514.0,0.0
265,531,2342,0,0,tick,2025533155,1993296140,1993682538,2025533155,470230176,1935372795.0,2000174764.0,0.0
266,533,2342,0,0,tick,1704849396,1981440826,1983743340,1704849396,411729553,2119018841.0,1989373088.0,0.0
267,535,2342,0,0,tick,2257166462,2007131159,2006336412,2257166462,512945813,1936031765.0,2004767576.0,0.0
268,537,2342,0,0,tick,1954909191,2007816955,2007358290,1954909191,458062804,2198655540.0,2007333016.0,0.0
269,539,2342,0,0,tick,2061324895,1988224799,1986852222,2061324895,476967305,2073554054.0,2004902568.0,0.0
270,541,2342,0,0,tick,1954419547,1986497496,1984901424,1954419547,457829978,1955073176.0,1994666743.0,0.0
271,543,2342,0,0,tick,2151284818,1994714256,1993718070,2151284818,492267992,2211107072.0,1988746150.0,0.0
272,545,2342,0,0,tick,2303228614,1989712447,1988820186,2303228614,519742163,1958441363.0,2004425804.0,0.0
273,547,2342,0,0,tick,1992906441,1986648607,1989295722,1992906441,464477118,1956083032.0,1995065412.0,0.0
274,549,2342,0,0,tick,2163024205,2003397790,2002476870,2163024205,495548230,2040522171.0,1988246545.0,0.0
275,551,2342,0,0,tick,2252668883,2006679842,2006079186,2252668883,515622205,2007103576.0,2005337410.0,0.0
276,553,2342,0,0,tick,2012569239,1988425407,1987254318,2012569239,467528186,1865631588.0,1997140558.0,0.0
