nsample pid coretype expid event pmc0 pmc1 pmc2 pmc3 pmc4
439 2321 0 0 tick 692380658 1985056072 1985095014 692380658 24495392
440 2321 0 1 tick 1071659976 1960063146 - 0 -
441 2321 0 0 tick 1468465365 2002333547 2002283112 1468465365 84062499
442 2321 0 1 tick 1455090055 1986025590 - 0 -
443 2321 0 0 tick 1406607355 1998884142 1998962154 1406607355 89998070
444 2321 0 1 tick 962678839 2001195066 - 0 -
445 2321 0 0 tick 735476437 1973619538 1973600658 735476437 32608490
446 2321 0 1 tick 1435412237 1995842141 - 0 -
447 2321 0 0 tick 1461183988 1993206677 1993887372 1461183988 83781570
448 2321 0 1 tick 1466211812 2000733059 - 0 -
449 2321 0 0 tick 1353009727 2000345745 2000320080 1353009727 99409937
450 2321 0 1 tick 830196031 2001563184 - 0 -
451 2321 0 0 tick 905454742 1967989303 1967949120 905454742 46422010
452 2321 0 1 tick 1467366311 2000975389 - 0 -
453 2321 0 0 tick 1448196550 2002080571 2002067676 1448196550 78594855
454 2321 0 1 tick 1458462434 2002628599 - 0 -
455 2321 0 0 tick 1307486322 2000282891 2000248764 1307486322 112839259
456 2321 0 1 tick 692417641 1985126416 - 0 -
457 2321 0 0 tick 1069651884 1957652907 1958938242 1069651884 58910525
458 2321 0 1 tick 1457293142 1985963237 - 0 -
459 2321 0 0 tick 1467352519 2002355828 2002330134 1467352519 84019722
460 2321 0 1 tick 1310417136 1983412643 - 0 -
461 2321 0 0 tick 760770172 2001184902 2001219864 760770172 37242994
462 2321 0 1 tick 1005436737 1966900930 - 0 -
463 2321 0 0 tick 1453969306 2002079424 2002029918 1453969306 80763552
464 2321 0 1 tick 1468494128 2002638279 - 0 -
465 2321 0 0 tick 1345935610 2000505463 2000453862 1345935610 102705287
466 2321 0 1 tick 797341096 1976022282 - 0 -
467 2321 0 0 tick 927781645 1967759784 1967766666 927781645 47788681
468 2321 0 1 tick 1467866133 2002516602 - 0 -
469 2321 0 0 tick 1466359707 2002381485 2002386138 1466359707 83981718
470 2321 0 1 tick 1359236001 2000407917 - 0 -
471 2321 0 0 tick 857804448 2001492230 2001499224 857804448 56775419
472 2321 0 1 tick 872597633 1967814624 - 0 -
473 2321 0 0 tick 1448846883 2002555167 2002629978 1448846883 78879577
474 2321 0 1 tick 1458481625 2002637704 - 0 -
475 2321 0 0 tick 1297348647 1984192959 1984211022 1297348647 112122650
476 2321 0 1 tick 692829104 1976606847 - 0 -
477 2321 0 0 tick 1064779925 1959747419 1959740208 1064779925 58595198
478 2321 0 1 tick 1467557863 2002440451 - 0 -
479 2321 0 0 tick 1467187261 2002308598 2002289586 1467187261 84013591
480 2321 0 1 tick 1322744208 2001029937 - 0 -
481 2321 0 0 tick 754564160 2001335175 2001338442 754564160 36050297
482 2321 0 1 tick 1007989249 1959883953 - 0 -
483 2321 0 0 tick 1455247314 2002221330 2002228860 1455247314 80812970
484 2321 0 1 tick 1464320445 2000572793 - 0 -
485 2321 0 0 tick 1467432793 2001398426 2001443598 1467432793 84023215
486 2321 0 1 tick 1263699269 2000339296 - 0 -
487 2321 0 0 tick 647105233 1983818505 1983794412 647105233 15406460
488 2321 0 1 tick 1168673652 1968722614 - 0 -
489 2321 0 0 tick 1463122484 1994433332 1994491884 1463122484 83856146
490 2321 0 1 tick 1428121974 1986767550 - 0 -
491 2321 0 0 tick 1384703100 1984317437 1984236594 1384703100 98981298
492 2321 0 1 tick 891993295 2001786656 - 0 -
493 2321 0 0 tick 818539618 1970229512 1973781732 818539618 37770030
494 2321 0 1 tick 1452592178 1995823108 - 0 -
495 2321 0 0 tick 1468237769 2001140900 2001257532 1468237769 84054601
496 2321 0 1 tick 1466774070 2002204837 - 0 -
497 2321 0 0 tick 1319721434 1999972253 1999979658 1319721434 105135937
498 2321 0 1 tick 757582232 2001427605 - 0 -
499 2321 0 0 tick 998545785 1950697246 1950716196 998545785 54670457
500 2321 0 1 tick 1455064627 2002634035 - 0 -
501 2321 0 0 tick 1457330071 1985769663 1985778738 1457330071 83632277
502 2321 0 1 tick 1440765478 2000243005 - 0 -
503 2321 0 0 tick 1014060245 2001878596 2001895404 1014060245 90496125
504 2321 0 1 tick 712493158 1998893360 - 0 -
505 2321 0 0 tick 1377221335 1953043317 1952979426 1377221335 85037013
506 2321 0 1 tick 1468785626 2002433575 - 0 -
507 2321 0 0 tick 1426750275 1986541667 1986517500 1426750275 76096266
508 2321 0 1 tick 1298354649 1984549937 - 0 -
509 2321 0 0 tick 692847615 2001276753 2001307326 692847615 23589967
510 2321 0 1 tick 1087176483 1967279514 - 0 -
511 2321 0 0 tick 1456219359 1984344794 1986445176 1456219359 83589458
512 2321 0 1 tick 1467661977 2002451935 - 0 -
513 2321 0 0 tick 1315090898 1992139821 1992082452 1315090898 106975348
514 2321 0 1 tick 743811208 2001322051 - 0 -
515 2321 0 0 tick 1025661444 1967240923 1967257554 1025661444 56116950
516 2321 0 1 tick 1450093239 1981342613 - 0 -
517 2321 0 0 tick 1454069723 2002224698 2002286292 1454069723 81283515
518 2321 0 1 tick 1347227678 2000932496 - 0 -
519 2321 0 0 tick 797050234 2001092436 2001120204 797050234 44378789
520 2321 0 1 tick 950161212 1967764411 - 0 -
521 2321 0 0 tick 1468685053 2002367274 2002372512 1468685053 84071253
522 2321 0 1 tick 1467409499 2002590869 - 0 -
523 2321 0 0 tick 1343316842 1978031111 1983913308 1343316842 97257129
524 2321 0 1 tick 846508482 2000101231 - 0 -
525 2321 0 0 tick 888537478 1966422478 1966396248 888537478 45402319
526 2321 0 1 tick 1467624453 2002404116 - 0 -
527 2321 0 0 tick 1438664823 2002338033 2002360830 1438664823 76556622
528 2321 0 1 tick 1396898839 2000665783 - 0 -
529 2321 0 0 tick 886158674 1982852256 1984848132 886158674 63152342
530 2321 0 1 tick 818358187 1974557515 - 0 -
531 2321 0 0 tick 1449644286 1989836665 1995808374 1449644286 80789814
532 2321 0 1 tick 1467806700 2002591481 - 0 -
533 2321 0 0 tick 1403325717 2000464082 2000550930 1403325717 93147770
534 2321 0 1 tick 944302338 2001366295 - 0 -
535 2321 0 0 tick 755609070 1957131554 1957157286 755609070 34073354
536 2321 0 1 tick 1451058363 1996260631 - 0 -
537 2321 0 0 tick 1435044770 1982062437 1986056694 1435044770 80031602
538 2321 0 1 tick 1420621150 1983828244 - 0 -
539 2321 0 0 tick 1003458037 2001322204 2001294450 1003458037 85951151
540 2321 0 1 tick 711813159 1984888679 - 0 -
541 2321 0 0 tick 1417376123 1984694075 1984722990 1417376123 81795042
542 2321 0 1 tick 1467269447 2002341439 - 0 -
543 2321 0 0 tick 1444854027 1983930404 1983973728 1444854027 80599691
544 2321 0 1 tick 1036969683 2001851533 - 0 -
545 2321 0 0 tick 701747537 1990461963 1990448136 701747537 20429820
546 2321 0 1 tick 1366881174 1971228625 - 0 -
547 2321 0 0 tick 1431734095 1993935695 1993900458 1431734095 76288734
548 2321 0 1 tick 1452588752 1978616535 - 0 -
549 2321 0 0 tick 1116574102 1999744935 1999726698 1116574102 104625946
550 2321 0 1 tick 689291392 1998264165 - 0 -
551 2321 0 0 tick 1289716235 1971275245 1971358224 1289716235 72248210
552 2321 0 1 tick 1465493059 2002493112 - 0 -
553 2321 0 0 tick 1452525823 1984269423 1986320598 1452525823 83446498
554 2321 0 1 tick 1327090873 1999925242 - 0 -
555 2321 0 0 tick 762922162 2000191086 2000147142 762922162 37700681
556 2321 0 1 tick 994651461 1951760885 - 0 -
557 2321 0 0 tick 1455511989 2002047846 2002050558 1455511989 80823207
558 2321 0 1 tick 1456845936 1986436880 - 0 -
559 2321 0 0 tick 1350562674 2000287445 2000293050 1350562674 101931014
560 2321 0 1 tick 817025332 2001771043 - 0 -
561 2321 0 0 tick 913743600 1946730046 1950695838 913743600 47228321
562 2321 0 1 tick 1455137820 1986251709 - 0 -
563 2321 0 0 tick 1455669823 2002540118 2002589190 1455669823 80644824
564 2321 0 1 tick 1374646911 1999702355 - 0 -
565 2321 0 0 tick 870097117 1999300618 1999328226 870097117 59343536
566 2321 0 1 tick 857831473 1966616305 - 0 -
567 2321 0 0 tick 1438876376 2001247397 2001317946 1438876376 76565056
568 2321 0 1 tick 1456322691 1985647886 - 0 -
569 2321 0 0 tick 1306164677 1985580404 1991509758 1306164677 110723869
570 2321 0 1 tick 718564710 2001376266 - 0 -
571 2321 0 0 tick 1059899281 1967612577 1967585298 1059899281 58213291
572 2321 0 1 tick 1457031237 1986445241 - 0 -
573 2321 0 0 tick 1461741609 2002214135 2002289304 1461741609 83170318
574 2321 0 1 tick 1328945128 2000557380 - 0 -
575 2321 0 0 tick 763072803 1985337992 1985289306 763072803 38679593
576 2321 0 1 tick 991247887 1967532386 - 0 -
577 2321 0 0 tick 1441039321 1983288980 1986144966 1441039321 80263672
578 2321 0 1 tick 1468010265 2002779351 - 0 -
579 2321 0 0 tick 1351285609 2000072979 2000022108 1351285609 100637297
580 2321 0 1 tick 822595907 2001301988 - 0 -
581 2321 0 0 tick 916172331 1967532491 1967510412 916172331 47042498
582 2321 0 1 tick 1466880935 2002583384 - 0 -
583 2321 0 0 tick 1459916344 2001480406 2001556896 1459916344 82113977
584 2321 0 1 tick 1368684338 2000213504 - 0 -
585 2321 0 0 tick 867871540 2000667492 2000631282 867871540 58861542
586 2321 0 1 tick 859777321 1967335552 - 0 -
587 2321 0 0 tick 1428614132 1986490085 1986524838 1428614132 76168214
588 2321 0 1 tick 1468865658 2002531034 - 0 -
589 2321 0 0 tick 1386790998 1984455657 1984376298 1386790998 94565201
590 2321 0 1 tick 926895305 2001583830 - 0 -
591 2321 0 0 tick 779978085 1973562211 1973568870 779978085 35374962
592 2321 0 1 tick 1439157732 1979333000 - 0 -
593 2321 0 0 tick 1444548782 1986465626 1986501576 1444548782 80399255
594 2321 0 1 tick 1423324314 2000756782 - 0 -
595 2321 0 0 tick 981902233 2001163066 2001212010 981902233 81435362
596 2321 0 1 tick 714143545 1974567328 - 0 -
597 2321 0 0 tick 1425106884 1979696476 1979718462 1425106884 77102435
598 2321 0 1 tick 1464323466 2001293712 - 0 -
599 2321 0 0 exit 1425144563 1954474956 1954430166 1425144563 79920906
