nsample pid coretype expid event pmc0 pmc1 pmc2 pmc3 pmc4
438 2147 0 1 tick 1431730433 1999651778 - 0 -
439 2147 0 0 tick 999799882 1985414998 1985470374 999799882 87619965
440 2147 0 1 tick 711030378 1998721829 - 0 -
441 2147 0 0 tick 1391425533 1970612062 1970658342 1391425533 85714297
442 2147 0 1 tick 1459177249 1996136159 - 0 -
443 2147 0 0 tick 1421751049 1985442525 1985412192 1421751049 75902557
444 2147 0 1 tick 1292900163 1983562898 - 0 -
445 2147 0 0 tick 691633671 2000890482 2000908104 691633671 23426187
446 2147 0 1 tick 1085567803 1966572148 - 0 -
447 2147 0 0 tick 1460109574 2001010620 2001161718 1460109574 83740021
448 2147 0 1 tick 1461953648 2002411369 - 0 -
449 2147 0 0 tick 1442735201 1993772785 1993772502 1442735201 80328996
450 2147 0 1 tick 1204904753 1999042531 - 0 -
451 2147 0 0 tick 676798733 1998076957 1998007530 676798733 20915077
452 2147 0 1 tick 1185722897 1951977631 - 0 -
453 2147 0 0 tick 1461182050 2001823189 2001860298 1461182050 83781237
454 2147 0 1 tick 1463367467 2002396694 - 0 -
455 2147 0 0 tick 1449948527 1999393458 1999346184 1449948527 80789413
456 2147 0 1 tick 1031626378 2002436000 - 0 -
457 2147 0 0 tick 700950893 1998228361 1998213540 700950893 20464965
458 2147 0 1 tick 1362478978 1970846068 - 0 -
459 2147 0 0 tick 1412942836 1976651195 1985961390 1412942836 75562327
460 2147 0 1 tick 1464480233 2002452500 - 0 -
461 2147 0 0 tick 1121921731 1999411201 1999364430 1121921731 105175285
462 2147 0 1 tick 683746296 1997808989 - 0 -
463 2147 0 0 tick 1267181326 1954449886 1954451760 1267181326 70964915
464 2147 0 1 tick 1461808570 2002282566 - 0 -
465 2147 0 0 tick 1448645051 2002222516 2002210308 1448645051 80557661
466 2147 0 1 tick 1204912047 1998568182 - 0 -
467 2147 0 0 tick 677930656 1998087313 1998040776 677930656 20940733
468 2147 0 1 tick 1206996511 1971175814 - 0 -
469 2147 0 0 tick 1448116212 1993819660 1993867476 1448116212 81488588
470 2147 0 1 tick 1462862872 2002525669 - 0 -
471 2147 0 0 tick 1261404815 1999101850 1999115586 1261404815 114554105
472 2147 0 1 tick 649202120 2000175582 - 0 -
473 2147 0 0 tick 1166863564 1968669756 1968686676 1166863564 66699803
474 2147 0 1 tick 1448909771 1983693292 - 0 -
475 2147 0 0 tick 1433147120 2000813044 2000806596 1433147120 76343504
476 2147 0 1 tick 1074429903 1981134683 - 0 -
477 2147 0 0 tick 692585440 1997760359 1997743356 692585440 20527180
478 2147 0 1 tick 1304482436 1970772338 - 0 -
479 2147 0 0 tick 1464690642 2002023917 2002027056 1464690642 83916788
480 2147 0 1 tick 1453910854 1994377517 - 0 -
481 2147 0 0 tick 1153729448 1999492922 1999444536 1153729448 107026304
482 2147 0 1 tick 678248910 1998371274 - 0 -
483 2147 0 0 tick 1240959132 1953588778 1953570672 1240959132 69004223
484 2147 0 1 tick 1450085890 2002517319 - 0 -
485 2147 0 0 tick 1459448425 2002151634 2002110180 1459448425 83714068
486 2147 0 1 tick 1434068655 2000069449 - 0 -
487 2147 0 0 tick 1007640296 2001533359 2001574860 1007640296 88588049
488 2147 0 1 tick 711393163 1997943018 - 0 -
489 2147 0 0 tick 1380229862 1953786010 1953853212 1380229862 85325296
490 2147 0 1 tick 1443666732 1980583556 - 0 -
491 2147 0 0 tick 1422663395 1980062664 1986107592 1422663395 76802934
492 2147 0 1 tick 1309074415 1999766204 - 0 -
493 2147 0 0 tick 697148261 2001059250 2001076626 697148261 24495964
494 2147 0 1 tick 1080996787 1967855623 - 0 -
495 2147 0 0 tick 1463605852 2002156839 2002225380 1463605852 83874967
496 2147 0 1 tick 1462054153 2002387508 - 0 -
497 2147 0 0 tick 1449809777 2002086489 2002108026 1449809777 80602826
498 2147 0 1 tick 1202078831 1999266886 - 0 -
499 2147 0 0 tick 673042048 1982190758 1982152416 673042048 20872065
500 2147 0 1 tick 1180559415 1954809108 - 0 -
501 2147 0 0 tick 1449566871 1980745053 1986014394 1449566871 83331815
502 2147 0 1 tick 1462860670 2002295636 - 0 -
503 2147 0 0 tick 1353725538 1999920532 1999884396 1353725538 97410689
504 2147 0 1 tick 847223059 2001122365 - 0 -
505 2147 0 0 tick 884424495 1967057743 1967006478 884424495 45217080
506 2147 0 1 tick 1459217138 2002012249 - 0 -
507 2147 0 0 tick 1436031345 2001723492 2001740658 1436031345 77284737
508 2147 0 1 tick 1461967714 2002475385 - 0 -
509 2147 0 0 tick 1125327079 1999233412 1999191480 1125327079 105425749
510 2147 0 1 tick 680953314 1989566765 - 0 -
511 2147 0 0 tick 1274804197 1969695580 1969718208 1274804197 71135319
512 2147 0 1 tick 1461943385 2002317095 - 0 -
513 2147 0 0 tick 1444770607 1996019595 2001990942 1444770607 80407705
514 2147 0 1 tick 1206319744 1999848890 - 0 -
515 2147 0 0 tick 678532178 1998023535 1998012834 678532178 20959242
516 2147 0 1 tick 1212176796 1970267499 - 0 -
517 2147 0 0 tick 1450512830 2001841294 2001814344 1450512830 80757625
518 2147 0 1 tick 1464318852 2002373504 - 0 -
519 2147 0 0 tick 1263536945 1999218801 1999248978 1263536945 115537577
520 2147 0 1 tick 648010299 1983617580 - 0 -
521 2147 0 0 tick 1160425950 1960487035 1968456876 1160425950 65368058
522 2147 0 1 tick 1462444616 2002419245 - 0 -
523 2147 0 0 tick 1433638468 2002189649 2002219308 1433638468 76362507
524 2147 0 1 tick 1306139640 1999842401 - 0 -
525 2147 0 0 tick 677720712 2001108051 2001093090 677720712 20569128
526 2147 0 1 tick 1117916740 1967755954 - 0 -
527 2147 0 0 tick 1450132642 2002524353 2002596708 1450132642 81060454
528 2147 0 1 tick 1463639081 2002574863 - 0 -
529 2147 0 0 tick 1308166711 1983989351 1984077210 1308166711 108730985
530 2147 0 1 tick 732482955 2001283134 - 0 -
531 2147 0 0 tick 1027705618 1948302234 1950265044 1027705618 56491792
532 2147 0 1 tick 1462395379 2002677923 - 0 -
533 2147 0 0 tick 1438911418 1986079293 1986062148 1438911418 80181644
534 2147 0 1 tick 1334645290 1983851037 - 0 -
535 2147 0 0 tick 797956508 2001205665 2001283866 797956508 44505290
536 2147 0 1 tick 948635857 1967105981 - 0 -
537 2147 0 0 tick 1451655697 1984187117 1986148020 1451655697 83413109
538 2147 0 1 tick 1463163201 2002634552 - 0 -
539 2147 0 0 tick 1355302311 1999739002 1999778106 1355302311 97030663
540 2147 0 1 tick 852563832 2000529109 - 0 -
541 2147 0 0 tick 870190969 1949522309 1949542734 870190969 44545351
542 2147 0 1 tick 1446395981 2002481951 - 0 -
543 2147 0 0 tick 1449900514 2002215236 2002154772 1449900514 81154936
544 2147 0 1 tick 1394102709 2000307820 - 0 -
545 2147 0 0 tick 909472064 2001241119 2001237570 909472064 66523413
546 2147 0 1 tick 802968368 1973599260 - 0 -
547 2147 0 0 tick 1447448849 1995658714 1995672006 1447448849 80705041
548 2147 0 1 tick 1462242508 2002389328 - 0 -
549 2147 0 0 tick 1392945974 1983755252 1983817800 1392945974 89797316
550 2147 0 1 tick 963937422 2000522355 - 0 -
551 2147 0 0 tick 738581254 1972446218 1972455204 738581254 32916771
552 2147 0 1 tick 1420128700 1979173143 - 0 -
553 2147 0 0 tick 1462391338 2002142835 2002089948 1462391338 83828257
554 2147 0 1 tick 1463411029 2002491319 - 0 -
555 2147 0 0 tick 1257415533 1983619790 1983750576 1257415533 113770975
556 2147 0 1 tick 645867879 1990501162 - 0 -
557 2147 0 0 tick 1168595546 1968080366 1968015924 1168595546 68410830
558 2147 0 1 tick 1460861254 2001916770 - 0 -
559 2147 0 0 tick 1420856314 1984291006 1986261078 1420856314 75927565
560 2147 0 1 tick 1311659796 1999973575 - 0 -
561 2147 0 0 tick 690019759 1992746117 1992755100 690019759 23773785
562 2147 0 1 tick 1081226765 1967555828 - 0 -
563 2147 0 0 tick 1464113569 2002195962 2002161678 1464113569 83894731
564 2147 0 1 tick 1448311073 1985871072 - 0 -
565 2147 0 0 tick 1312142555 1983961307 1984002768 1312142555 105232350
566 2147 0 1 tick 758418019 2001282472 - 0 -
567 2147 0 0 tick 1006165322 1966359943 1966440492 1006165322 55018934
568 2147 0 1 tick 1449910402 2002399597 - 0 -
569 2147 0 0 tick 1451261737 1984182183 1986263274 1451261737 83397743
570 2147 0 1 tick 1251789063 1999513539 - 0 -
571 2147 0 0 tick 659701746 1977350363 1982604720 659701746 18604551
572 2147 0 1 tick 1151886414 1954367969 - 0 -
573 2147 0 0 tick 1460738877 2002310115 2002323768 1460738877 83763842
574 2147 0 1 tick 1443012909 2002484262 - 0 -
575 2147 0 0 tick 1291697077 1998612229 1998624030 1291697077 114642846
576 2147 0 1 tick 670523502 2000239226 - 0 -
577 2147 0 0 tick 1135602897 1966204621 1966169544 1135602897 67544023
578 2147 0 1 tick 1438251501 2001431949 - 0 -
579 2147 0 0 tick 1461683398 2001761768 2001801036 1461683398 83800755
580 2147 0 1 tick 1313455437 2000175225 - 0 -
581 2147 0 0 tick 717915020 1984180060 1984214892 717915020 29736857
582 2147 0 1 tick 1042353819 1966355340 - 0 -
583 2147 0 0 tick 1450645065 1985732340 1985690862 1450645065 83374155
584 2147 0 1 tick 1449549063 2002053944 - 0 -
585 2147 0 0 tick 1337417311 1997831855 1997809194 1337417311 104984395
586 2147 0 1 tick 786046006 1999561126 - 0 -
587 2147 0 0 tick 957450745 1967353455 1967338914 957450745 49618270
588 2147 0 1 tick 1461862977 2002046803 - 0 -
589 2147 0 0 tick 1462275626 2001928268 2001999630 1462275626 83823396
590 2147 0 1 tick 1352449874 2000425143 - 0 -
591 2147 0 0 tick 834167452 1983857832 1983886620 834167452 53148657
592 2147 0 1 tick 876001346 1950875180 - 0 -
593 2147 0 0 tick 1452399649 2000651328 2000645184 1452399649 81084946
594 2147 0 1 tick 1440706164 2001151450 - 0 -
595 2147 0 0 tick 1393129558 1998867890 1998854988 1393129558 97577154
596 2147 0 1 tick 899767424 1988639137 - 0 -
597 2147 0 0 tick 798698880 1973247357 1973287578 798698880 36481942
598 2147 0 1 tick 1446871080 1995987379 - 0 -
599 2147 0 0 tick 1449582806 1983847896 1985915352 1449582806 83332822
600 2147 0 1 exit 1258412083 1731203132 - 0 -
