,index,res_0,res_1,res_2,res_3,res_4,res_5,res_6,res_7,res_8,res_9
229,229,1433696084.0,1427761471.0,691753559.0,994056189,1431231413,1310417136.0,677434466,1144744231,785376991,1464480233
230,230,1419014477.0,1391697009.0,1431193874.0,1426587383,712816370,1005436737.0,1411010675,1412579200,1442328834,683746296
231,231,702372921.0,711459026.0,1219904939.0,850049795,1454396698,1468494128.0,1247694568,685535356,1344014727,1461808570
232,232,1436790295.0,1439810208.0,1153952368.0,1400267256,1079273803,797341096.0,1151230011,1442660886,867948424,1204912047
233,233,1090955585.0,1051234306.0,1402219995.0,1379068210,1302174852,1467866133.0,1415656352,1314823749,1441722132,1206996511
234,234,1275156387.0,1313654588.0,686595294.0,751924467,1459448007,1359236001.0,727185520,975748487,938512847,1462862872
235,235,1435414697.0,1451802583.0,1433385151.0,1432139440,679818201,872597633.0,1402495552,1441319892,1418345870,649202120
236,236,672940098.0,676323869.0,1305628078.0,1022565441,1448415808,1458481625.0,1326652239,853799076,1325126603,1448909771
237,237,1436823957.0,1427265193.0,974561699.0,1342626019,979037084,692829104.0,904877420,1412761023,912952938,1074429903
238,238,1028450459.0,1000888001.0,1431024277.0,1375780083,1410434763,1467557863.0,1388691769,1304560735,1413709719,1304482436
239,239,1342970889.0,1375195612.0,662708328.0,787357324,1444446261,1322744208.0,718722810,1038653085,893275545,1453910854
240,240,1437623728.0,1417263316.0,1410155317.0,1428076678,703285463,1007989249.0,1422501533,1431478012,1427667116,678248910
241,241,670826111.0,689330268.0,1303693512.0,999593641,1432309307,1464320445.0,1326218982,799864907,1417567406,1450085890
242,242,1434481846.0,1439970188.0,994574568.0,1382524806,1395360718,1263699269.0,925232995,1441923685,796445114,1434068655
243,243,1417552980.0,1408371314.0,1428911854.0,1422235557,773054166,1168673652.0,1395885295,1443471360,1449368514,711393163
244,244,703092619.0,708007075.0,1293534632.0,918026547,1446755361,1428121974.0,1302595849,724447318,1414788656,1443666732
245,245,1423157210.0,1450620782.0,1071746703.0,1424282708,1238708678,891993295.0,1009590475,1445515322,690896781,1309074415
246,246,1307556743.0,1297510648.0,1416752289.0,1439732709,1154733196,1452592178.0,1427957944,1413889333,1446444490,1080996787
247,247,1031460426.0,1067743688.0,1004749427.0,655991329,1458086806,1466774070.0,1069071579,711864056,1395095246,1462054153
248,248,1437248128.0,1448955927.0,1377773138.0,1411418154,1084017986,757582232.0,1277368731,1420288998,723034193,1202078831
249,249,1257460554.0,1224943087.0,1415718825.0,1443729328,1302688109,1455064627.0,1410144281,1383078219,1448571968,1180559415
250,250,1164149086.0,1160920452.0,926655190.0,677837953,1461007060,1440765478.0,1003857585,767023613,1270328360,1462860670
251,251,1450257077.0,1440440129.0,1417298372.0,1426645622,744838000,712493158.0,1372188701,1431591718,1149100187,847223059
252,252,934851016.0,880329727.0,1431426295.0,1337682350,1451047459,1468785626.0,1413404330,1257828320,1447774721,1459217138
253,253,1417477448.0,1432189047.0,652410001.0,880509817,1431536092,1298354649.0,725544356,1149724152,945531196,1461967714
254,254,1448254253.0,1434285514.0,1401818238.0,1421372943,713487253,1087176483.0,1419260148,1430423330,1428477178,680953314
255,255,655380582.0,677979983.0,1372098888.0,1164716866,1452292626,1467661977.0,1410283636,923620262,1418303483,1461943385
256,256,1427053386.0,1434929991.0,758137527.0,1219777265,1088193955,743811208.0,706306772,1414824304,710229117,1206319744
257,257,1289110902.0,1251867964.0,1424457761.0,1439362542,1295139818,1450093239.0,1413226986,1412852635,1421641276,1212176796
258,258,1048238764.0,1139647485.0,1026399281.0,647459673,1456933310,1347227678.0,1179281310,707116728,1109774039,1464318852
259,259,1434887137.0,1451672459.0,1346184807.0,1409300849,679401492,950161212.0,1193962407,1426275620,1279090625,648010299
260,260,791771706.0,735822528.0,1434304195.0,1305054271,1443481387,1467409499.0,1408337989,1105940349,1418684589,1462444616
261,261,1436073313.0,1427451083.0,681284046.0,1033372648,1258344214,846508482.0,669371533,1274006611,679979684,1306139640
262,262,1350013854.0,1339398599.0,1416713049.0,1426865069,1152528263,1467624453.0,1399053963,1428442901,1436825352,1117916740
263,263,843554959.0,904990971.0,1256363330.0,809850751,1433938035,1396898839.0,1307695851,674189110,1267139814,1463639081
264,264,1448936661.0,1410226783.0,1133960365.0,1440444566,674022791,818358187.0,984568722,1441677677,1161988035,732482955
265,265,950037567.0,901649754.0,1423337313.0,1366487495,1442251953,1467806700.0,1425416326,1269903214,1445807191,1462395379
266,266,1421613379.0,1423674375.0,720664442.0,795689859,1317166963,944302338.0,876680379,1138890628,733315185,1334645290
267,267,1417434394.0,1394997310.0,1430726397.0,1437841857,1020340769,1451058363.0,1393796052,1444721818,1445172834,948635857
268,268,699701079.0,703175374.0,1326944265.0,999160729,1450834792,1420621150.0,1375284465,741126233,1327855341,1463163201
269,269,1418923517.0,1450542867.0,928883967.0,1396474174,805329469,711813159.0,724479305,1436866192,932195479,852563832
270,270,1133919427.0,1052476120.0,1384535911.0,1412024164,1455548538,1467269447.0,1425774856,1320771638,1419228239,1446395981
271,271,1243537542.0,1328147199.0,917523340.0,693988074,1343876699,1036969683.0,1088902420,909080870,887238562,1394102709
272,272,1437819743.0,1422244986.0,1418148166.0,1441185812,854113539,1366881174.0,1283226992,1413046559,1428943581,802968368
273,273,663234958.0,677759447.0,1398527493.0,1186302471,1456699076,1452588752.0,1399753412,909664970,1392299712,1462242508
274,274,1447505196.0,1428287221.0,714160338.0,1188884030,936451421,689291392.0,680616903,1425035887,746407527,963937422
275,275,1304019606.0,1261585635.0,1393513996.0,1438523219,1433583831,1465493059.0,1427229162,1396010672,1448218695,1420128700
276,276,1091741416.0,1148667915.0,1113596933.0,650905752,1455878128,1327090873.0,1295056142,712460256,1265252846,1463411029
277,277,1434039470.0,1439766908.0,1255655548.0,1411893753,667245676,994651461.0,1087803212,1441968508,1167118309,645867879
278,278,975240620.0,935416333.0,1419150180.0,1377652863,1443521105,1456845936.0,1411733331,1303663322,1428742505,1460861254
279,279,1414194568.0,1418492388.0,812637160.0,741786037,1302863507,817025332.0,1000199800,1065314329,720347122,1311659796
280,280,1435176192.0,1408557874.0,1417402717.0,1438189083,1085452894,1455137820.0,1385028641,1426074230,1445911284,1081226765
281,281,703764675.0,707687163.0,1358485348.0,1024902153,1453405345,1374646911.0,1398192329,787525497,1326471264,1448311073
282,282,1418873434.0,1405097804.0,788590604.0,1337697995,753480249,857831473.0,691953054,1441781282,950593152,758418019
283,283,1136864751.0,1143821593.0,1417175884.0,1441666848,1442466555,1456322691.0,1422141927,1343947322,1445939938,1449910402
284,284,1257932455.0,1237907232.0,1012923828.0,678274653,1254925005,718564710.0,1233552251,853971154,648421401,1251789063
285,285,1384369954.0,1406688713.0,1363068984.0,1427931307,1148435325,1457031237.0,1149242687,1444732063,1415926636,1151886414
286,286,709871826.0,710809054.0,1361343058.0,1005311125,1414222146,1328945128.0,1394719836,730734633,1306251271,1443012909
287,287,1431374473.0,1433581361.0,816912402.0,1360993850,680018919,991247887.0,695567084,1430578124,1042415600,670523502
288,288,1073084925.0,1100490490.0,1428332912.0,1419762009,1454678670,1468010265.0,1423047415,1326537548,1436355139,1438251501
289,289,1293421235.0,1267862836.0,990504666.0,685273286,1305908378,822595907.0,1222350017,898932336,804713923,1313455437
290,290,1449650239.0,1428680497.0,1397213205.0,1440722639,979906001,1466880935.0,1154436177,1413158815,1447859082,1042353819
291,291,678105141.0,677441720.0,1389308568.0,1227358783,1454138103,1368684338.0,1392815642,915414479,1365247563,1449549063
292,292,1424130650.0,1442514135.0,692074638.0,1155493418,832687075,859777321.0,693741098,1421408617,846190247,786046006
293,293,1249827160.0,1273053014.0,1431194519.0,1407280653,1451075100,1468865658.0,1424267985,1404619337,1446872316,1461862977
294,294,1164398375.0,1083931033.0,1220298453.0,679544840,1385575387,926895305.0,1321975060,710840138,954922832,1352449874
295,295,1445784293.0,1438076298.0,1152440653.0,1428451477,798498739,1439157732.0,946141204,1433124854,1415582784,876001346
296,296,712409779.0,768521810.0,1398105558.0,1310284467,1451964814,1423324314.0,1393555647,1107989278,1424537829,1440706164
297,297,1447576107.0,1429782650.0,699852763.0,980481722,973014962,714143545.0,901894340,1269839406,712719972,899767424
298,298,1332427199.0,1331728064.0,1434233625.0,1439407330,1420938302,1464323466.0,1406625388,1430049181,1426224989,1446871080
299,299,944830317.0,844682896.0,1320983441.0,853530572,1425525580,,1395409707,678628055,126881990,1258412083
