nsample pid coretype expid event pmc0 pmc1 pmc2 pmc3 pmc4
180 2378 0 1 tick 2966342212 2010834042 - 0 -
181 2378 0 0 tick 2936280716 2010694723 2010720762 2936280716 432502315
182 2378 0 1 tick 2997501960 2010982425 - 0 -
183 2378 0 0 tick 3017292239 2010688368 2010700290 3017292239 437195766
184 2378 0 1 tick 2997939087 2010865955 - 0 -
185 2378 0 0 tick 3000337058 2010805782 2010827178 3000337058 434815119
186 2378 0 1 tick 2990063839 2010905147 - 0 -
187 2378 0 0 tick 2913884957 2010857925 2010838290 2913884957 429095510
188 2378 0 1 tick 2949871239 2010800156 - 0 -
189 2378 0 0 tick 2994099042 2010905801 2010903648 2994099042 435170467
190 2378 0 1 tick 3001745786 2011172659 - 0 -
191 2378 0 0 tick 1468430688 2004913907 2004886848 1468430688 160565126
192 2378 0 1 tick 925585869 1965390928 - 0 -
193 2378 0 0 tick 1443318156 1992994882 1993078110 1443318156 83090303
194 2378 0 1 tick 1419791857 2002058774 - 0 -
195 2378 0 0 tick 2797798737 2007822942 2007758052 2797798737 401717688
196 2378 0 1 tick 2994631471 2011002844 - 0 -
197 2378 0 0 tick 2928120945 2010807303 2010826050 2928120945 430764641
198 2378 0 1 tick 2918467961 2010788542 - 0 -
199 2378 0 0 tick 3000526895 2010745751 2010740382 3000526895 439288124
200 2378 0 1 tick 3033058266 2010985738 - 0 -
201 2378 0 0 tick 3012832199 2009972657 2010437520 3012832199 435701717
202 2378 0 1 tick 3019059422 2011184743 - 0 -
203 2378 0 0 tick 2949259528 2010715808 2010729264 2949259528 433715411
204 2378 0 1 tick 2890777335 2010745496 - 0 -
205 2378 0 0 tick 2957629922 2010697781 2010697404 2957629922 434808916
206 2378 0 1 tick 3017021227 2011025751 - 0 -
207 2378 0 0 tick 2995223574 1994700117 1994711352 2995223574 433492219
208 2378 0 1 tick 3024708796 2010443338 - 0 -
209 2378 0 0 tick 2991610243 2009788492 2009809974 2991610243 437277877
210 2378 0 1 tick 2875877855 1986487137 - 0 -
211 2378 0 0 tick 2925964747 2010132557 2010127236 2925964747 430747810
212 2378 0 1 tick 2963211051 1994899988 - 0 -
213 2378 0 0 tick 3000091060 2003865933 2009886522 3000091060 434058822
214 2378 0 1 tick 1644708716 2005012340 - 0 -
215 2378 0 0 tick 872914546 1967285466 1967324430 872914546 44282404
216 2378 0 1 tick 1411819974 1993111688 - 0 -
217 2378 0 0 tick 1444195588 1993692971 1993760184 1444195588 83124236
218 2378 0 1 tick 2672348714 2007579429 - 0 -
219 2378 0 0 tick 2957237970 1987712911 1993701786 2957237970 434160263
220 2378 0 1 tick 2895362372 2011018589 - 0 -
221 2378 0 0 tick 2936662226 2010806866 2010831078 2936662226 432955000
222 2378 0 1 tick 2977265475 1988370543 - 0 -
223 2378 0 0 tick 3021959016 2010375869 2010385278 3021959016 437505753
224 2378 0 1 tick 3011870881 2010906047 - 0 -
225 2378 0 0 tick 2925007567 2010537683 2010553956 2925007567 430897736
226 2378 0 1 tick 2905371074 2010269641 - 0 -
227 2378 0 0 tick 2982238504 2002209971 2002211214 2982238504 436506948
228 2378 0 1 tick 3022673939 2010273920 - 0 -
229 2378 0 0 tick 3012986725 2010361884 2010358968 3012986725 437452836
230 2378 0 1 tick 2955465890 2010287431 - 0 -
231 2378 0 0 tick 2875332651 2010047703 2010033762 2875332651 421860472
232 2378 0 1 tick 2967545796 2011200729 - 0 -
233 2378 0 0 tick 3001468871 1994910965 1994910492 3001468871 435299909
234 2378 0 1 tick 1802529538 1990079352 - 0 -
235 2378 0 0 tick 807069928 1973880274 1973853456 807069928 36812146
236 2378 0 1 tick 1433599528 1996076257 - 0 -
237 2378 0 0 tick 1448017561 2002375904 2002453380 1448017561 83272032
238 2378 0 1 tick 2554576121 2006982024 - 0 -
239 2378 0 0 tick 2892692476 2010767062 2010784488 2892692476 428769522
240 2378 0 1 tick 2872214275 2010329950 - 0 -
241 2378 0 0 tick 3003396587 2010957897 2010951216 3003396587 438513963
242 2378 0 1 tick 2983279626 2011125541 - 0 -
243 2378 0 0 tick 2802440100 2009837551 2009878140 2802440100 415861920
244 2378 0 1 tick 2949868972 2010960859 - 0 -
245 2378 0 0 tick 3012164553 2010825494 2010822084 3012164553 438604821
246 2378 0 1 tick 2957844580 1994863253 - 0 -
247 2378 0 0 tick 2795446262 2010169110 2010205956 2795446262 414971629
248 2378 0 1 tick 2978948617 2010407862 - 0 -
249 2378 0 0 tick 2334630982 1982962101 1990906818 2334630982 317997723
250 2378 0 1 tick 708340822 1998604730 - 0 -
251 2378 0 0 tick 1350965636 1970851547 1970917626 1350965636 82883959
252 2378 0 1 tick 1420690373 2002617170 - 0 -
253 2378 0 0 tick 1635241626 2001583363 2001541596 1635241626 141138550
254 2378 0 1 tick 2837743022 2010716962 - 0 -
255 2378 0 0 tick 2831921649 1993981309 1994015598 2831921649 422065428
256 2378 0 1 tick 2968934374 2011123539 - 0 -
257 2378 0 0 tick 2738329772 2010278339 2010303036 2738329772 408549722
258 2378 0 1 tick 2986600907 2011019040 - 0 -
259 2378 0 0 tick 2805233933 1994456484 1994495586 2805233933 418043757
260 2378 0 1 tick 2841210524 1994287706 - 0 -
261 2378 0 0 tick 1799147372 1996551434 1996567812 1799147372 223796640
262 2378 0 1 tick 799665635 1972619978 - 0 -
263 2378 0 0 tick 1409756344 1995982974 1996036434 1409756344 79247487
264 2378 0 1 tick 1410665040 2002542684 - 0 -
265 2378 0 0 tick 1876715656 2002543053 2002507728 1876715656 203284098
266 2378 0 1 tick 2689290908 2009959997 - 0 -
